,p0111_PLASMID,glpT-E448K_AMR,ymgB_STRESS,parE-E460D_AMR,blaCTX-M-27_AMR,aph(6)-Id_AMR,aph(3'')-Ib_AMR,tet_AMR,mph(A)_AMR,sul_AMR,qacE_STRESS,aadA_AMR,dfrA_AMR,Col_PLASMID,senB_VIR,fdeC_VIR,acrF_AMR,parE-I529L_AMR,iss_VIR,IncFIA_PLASMID,gyrA-D87N_AMR,parC-S80I_AMR,parC-E84V_AMR,gyrA-S83L_AMR,mdtM_AMR,iha_VIR,sat_VIR,iucABCD_VIR,IncFIB_PLASMID,aac(6')-Ib-cr_AMR,blaOXA-OH_AMR,blaCTX-M-15_AMR,papCFGII_VIR,hlyA-alpha_VIR,cnf1_VIR,aac(3)_AMR,erm(B)_AMR,emrE_STRESS,IncI_PLASMID,IncX_PLASMID,blaCTX-M_AMR,ampC-T32A_AMR,trxLHR_STRESS,psi-GI_STRESS,kefB_STRESS,IncY_PLASMID,blaCMY_AMR,astA_VIR,sfaF_VIR,cvaC_VIR,mchF_VIR,iroBCDEN_VIR,sslE_VIR,ibeA_VIR,ireA_VIR,aph(3')-Ia_AMR,IncQ1_PLASMID,catA_AMR,merCPRT_STRESS,IncC_PLASMID,cmlA_AMR,ant(2'')-Ia_AMR,catB_AMR,aac(6')_AMR,ble_AMR,blaNDM_AMR,nfaE_VIR,afaC_VIR,IncFII_PLASMID,blaTEM-CA_AMR,papA_VIR,papE_VIR,papH_VIR,aggR_VIR,agg3DCB_VIR,aatA_VIR,aar_VIR,agg5A_VIR,aap_VIR,iutA_VIR,parC-S80R_AMR,blaTEM-IR_AMR,qnrB_AMR,sat2_AMR,blaCTX-M-14_AMR,IncB/O/K/Z_PLASMID,qnrS1_AMR,IncN_PLASMID,BlaKPC_AMR,parE-L445H_AMR
blaCTX-M_AMR,-0.0073938867688189,0.0090711532762423,0.0142891610668024,-0.0085474768634137,-0.0335459222098933,0.0845726311918352,0.0760079351950572,0.0601582744397756,0.0562703424077899,0.0426582823479598,0.0504078155231702,0.0515299415957532,0.0470684771357947,-0.0745654383489572,0.0641552597045139,0.0128951134015844,0.0067458194174046,0.0202251407063229,0.0399499948006773,0.0553948855911035,0.0479035856470629,0.0477470598660755,0.0518051248164327,0.0331938781278689,0.0247776614955509,0.0323051331858348,0.0321258241123662,0.0276296134252902,-0.0280230214780594,-0.0544569085955674,-0.0557079126217742,-0.072266837849644,-0.0287842920447348,-0.0133102988290679,-0.0091391796932486,-0.0101988331986696,-0.0117512139631068,0.0085474768634134,0.2340421139215979,0.2363552097883107,1.0,0.4589491144359794,-0.0095673099750828,-0.0095673099750828,-0.0095673099750828,-0.0216676584743165,-0.0095673099750828,-0.0170513204566663,-0.0079908675799086,-0.0113462172928684,-0.0121435987703006,-0.0121435987703006,-0.0139525305265827,-0.0197257193353554,-0.0079908675799086,-0.0090711532762418,-0.0104924887550231,-0.0100400313070048,-0.0266350053302755,-0.0095673099750828,-0.0079908675799086,-0.0067458194174048,-0.0100400313070048,-0.0079908675799086,-0.0117512139631068,-0.0117512139631068,-0.0466496225108779,-0.0461782052764952,0.0561778502698652,-0.0545503647075351,-0.0146187978038591,-0.0184292012290768,-0.0228147955642958,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.007393886768819,-0.0113462172928684,-0.0073938867688189,-0.0085474768634137,-0.0067458194174048,-0.0067458194174048,-0.0113462172928684,-0.0109272031387458,-0.0104924887550231,-0.020714822414305,-0.015876032038627,-0.0125245601149146
ampC-T32A_AMR,-0.0068415051311288,0.0083934666062759,0.0132216480742333,-0.0079089129503387,-0.031039777332713,0.039053201995248,0.0322774680321255,-0.0034689533326965,-0.0072404142801771,-0.0215889320941631,-0.0131849568579218,-0.0120214807358832,-0.0167245489706855,-0.0650300576040979,0.0002810210720492,0.0119317467607796,0.0062418535204613,0.0187141632332859,0.0369654152089568,0.0512564508842708,0.0443248101101498,0.0441799780391075,0.0479348735424315,0.030714033719258,0.0229265748258492,0.0298916850315781,0.0297257717596346,0.0255654634606235,-0.021563399294428,-0.0503885481656488,-0.0515460923277328,-0.0668679352845659,-0.0527067329187148,-0.041707678237538,-0.0390589143426754,-0.0593338020648959,-0.0108733056292705,0.0079089129503391,0.1450107590157979,0.1465698762420308,0.4589491144359794,1.0,0.381987812450103,0.381987812450103,0.381987812450103,0.1605958891559744,-0.0088525564878355,-0.0157774523798175,-0.0073938867688189,-0.0104985654034381,-0.0112363761976641,-0.0112363761976641,-0.0129101664894842,-0.0182520525763471,-0.0073938867688189,-0.0083934666062755,-0.0097086171184724,-0.009289961809158,-0.0246451604321539,-0.0088525564878355,-0.0073938867688189,-0.0062418535204611,-0.0092899618091581,-0.0073938867688189,-0.0108733056292705,-0.0108733056292705,-0.0431645279069337,-0.0427283292567821,0.0213814858865296,-0.0187811949900015,-0.0135266583480574,-0.0170523945948221,-0.021110350455599,-0.0062418535204611,-0.0062418535204611,-0.0062418535204611,-0.0062418535204611,-0.0062418535204611,-0.0068415051311288,-0.0104985654034381,-0.0068415051311288,-0.0079089129503386,-0.0062418535204611,-0.0062418535204611,-0.0104985654034381,-0.0101108549102866,-0.0097086171184724,-0.0191672618568552,-0.0146899672730019,-0.0115888767261994
trxLHR_STRESS,-0.0088525564878355,0.0108607149796225,0.0171081339845636,-0.0102337274193778,-0.0401638786993556,0.0505328389100748,0.0417653869378228,-0.0044886475626006,-0.0093687244520158,-0.0279349700413206,-0.0170606574338955,-0.0155551790493613,-0.021640707952248,0.0092238822008572,-0.0210418733351341,0.0154390678913253,0.0080766380817673,0.0242151666877291,0.047831349967809,0.0663232166200401,0.0573540292365375,0.0571666239703602,0.0620252660252863,0.0397423831828879,0.029665811079342,0.0051950273999584,0.0384636229313552,0.0330803975273086,0.0037351863903832,-0.0411115874219342,-0.0666979977815419,-0.0865236761481284,-0.0681998071344274,-0.0539675949221063,-0.0505402303944499,-0.0541774838601178,-0.0140694993934375,0.0102337274193791,0.0148249943183248,-0.0281151420646661,-0.0095673099750828,0.381987812450103,1.0,1.0,1.0,0.4415479405134317,-0.0114547537227949,-0.0204152135750023,-0.0095673099750828,-0.0135846047753876,-0.0145392940737267,-0.0145392940737267,-0.0167050928012185,-0.0236172192162629,-0.0095673099750828,0.0956949664315632,-0.0125624522400764,-0.0120207337580169,-0.0318895726445817,0.0896907216494844,-0.0095673099750828,-0.0080766380817666,-0.0120207337580169,-0.0095673099750828,0.0687529537025983,0.0687529537025983,-0.0558526836190262,-0.055288264954365,0.0435041851642543,0.0546427054964925,-0.017502801623723,-0.0220649233626484,-0.0273157099650322,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0088525564878355,-0.0135846047753877,-0.0088525564878355,-0.0102337274193778,-0.0080766380817666,-0.0080766380817666,-0.0135846047753876,-0.0130829272971477,-0.0125624522400764,0.0238645092686624,-0.019008063663799,-0.0149954116649643
psi-GI_STRESS,-0.0088525564878355,0.0108607149796225,0.0171081339845636,-0.0102337274193778,-0.0401638786993556,0.0505328389100748,0.0417653869378228,-0.0044886475626006,-0.0093687244520158,-0.0279349700413206,-0.0170606574338955,-0.0155551790493613,-0.021640707952248,0.0092238822008572,-0.0210418733351341,0.0154390678913253,0.0080766380817673,0.0242151666877291,0.047831349967809,0.0663232166200401,0.0573540292365375,0.0571666239703602,0.0620252660252863,0.0397423831828879,0.029665811079342,0.0051950273999584,0.0384636229313552,0.0330803975273086,0.0037351863903832,-0.0411115874219342,-0.0666979977815419,-0.0865236761481284,-0.0681998071344274,-0.0539675949221063,-0.0505402303944499,-0.0541774838601178,-0.0140694993934375,0.0102337274193791,0.0148249943183248,-0.0281151420646661,-0.0095673099750828,0.381987812450103,1.0,1.0,1.0,0.4415479405134317,-0.0114547537227949,-0.0204152135750023,-0.0095673099750828,-0.0135846047753876,-0.0145392940737267,-0.0145392940737267,-0.0167050928012185,-0.0236172192162629,-0.0095673099750828,0.0956949664315632,-0.0125624522400764,-0.0120207337580169,-0.0318895726445817,0.0896907216494844,-0.0095673099750828,-0.0080766380817666,-0.0120207337580169,-0.0095673099750828,0.0687529537025983,0.0687529537025983,-0.0558526836190262,-0.055288264954365,0.0435041851642543,0.0546427054964925,-0.017502801623723,-0.0220649233626484,-0.0273157099650322,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0088525564878355,-0.0135846047753877,-0.0088525564878355,-0.0102337274193778,-0.0080766380817666,-0.0080766380817666,-0.0135846047753876,-0.0130829272971477,-0.0125624522400764,0.0238645092686624,-0.019008063663799,-0.0149954116649643
kefB_STRESS,-0.0088525564878355,0.0108607149796225,0.0171081339845636,-0.0102337274193778,-0.0401638786993556,0.0505328389100748,0.0417653869378228,-0.0044886475626006,-0.0093687244520158,-0.0279349700413206,-0.0170606574338955,-0.0155551790493613,-0.021640707952248,0.0092238822008572,-0.0210418733351341,0.0154390678913253,0.0080766380817673,0.0242151666877291,0.047831349967809,0.0663232166200401,0.0573540292365375,0.0571666239703602,0.0620252660252863,0.0397423831828879,0.029665811079342,0.0051950273999584,0.0384636229313552,0.0330803975273086,0.0037351863903832,-0.0411115874219342,-0.0666979977815419,-0.0865236761481284,-0.0681998071344274,-0.0539675949221063,-0.0505402303944499,-0.0541774838601178,-0.0140694993934375,0.0102337274193791,0.0148249943183248,-0.0281151420646661,-0.0095673099750828,0.381987812450103,1.0,1.0,1.0,0.4415479405134317,-0.0114547537227949,-0.0204152135750023,-0.0095673099750828,-0.0135846047753876,-0.0145392940737267,-0.0145392940737267,-0.0167050928012185,-0.0236172192162629,-0.0095673099750828,0.0956949664315632,-0.0125624522400764,-0.0120207337580169,-0.0318895726445817,0.0896907216494844,-0.0095673099750828,-0.0080766380817666,-0.0120207337580169,-0.0095673099750828,0.0687529537025983,0.0687529537025983,-0.0558526836190262,-0.055288264954365,0.0435041851642543,0.0546427054964925,-0.017502801623723,-0.0220649233626484,-0.0273157099650322,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0088525564878355,-0.0135846047753877,-0.0088525564878355,-0.0102337274193778,-0.0080766380817666,-0.0080766380817666,-0.0135846047753876,-0.0130829272971477,-0.0125624522400764,0.0238645092686624,-0.019008063663799,-0.0149954116649643
IncY_PLASMID,-0.0200489135506821,0.0245969100591745,0.0387458131152654,0.0812375182208058,-0.0458469301197486,0.0105071335319597,-0.0063022962791855,-0.0349211424581006,-0.065908800668364,0.0134209369171548,0.0164628274806379,0.0197570808459128,0.0367854020776793,-0.0627643699020696,-0.0535909078459907,0.0349657794199492,0.0182916447812559,0.0088756351790019,-0.0643071194904659,0.028677425910743,0.0110744865224235,0.0104340638772535,0.0036415881404707,0.07484842643768,0.0671859346571672,0.0566454047017052,0.009399313352621,0.0047854534248889,-0.0869528082073309,-0.0585935380790773,-0.0628906753723295,-0.0239486964194481,0.0638468313314236,0.0869542231172157,0.1033330782899776,-0.1112101116546101,-0.0318640358215182,0.0231769338737677,0.0355718691602986,-0.0636740418989925,-0.0216676584743165,0.1605958891559744,0.4415479405134317,0.4415479405134317,0.4415479405134317,1.0,-0.0259422650901177,-0.0462355538364953,-0.0216676584743165,-0.0307658660112683,-0.0329280079006155,-0.0329280079006154,-0.0378330216687093,-0.0534873273076551,-0.0216676584743166,0.024652685365431,-0.0284509360987367,-0.0272240738888721,-0.0360701678616002,0.0675557760305921,0.0341123486184576,-0.0182916447812556,-0.0272240738888721,0.0341123486184576,0.0829765504250147,0.0829765504250147,-0.0541292948717996,-0.0524269314926744,0.0425278259022091,0.001352376577029,-0.0085821404445748,0.1501418797028179,0.1652265675353437,-0.0182916447812556,-0.0182916447812556,-0.0182916447812556,-0.0182916447812556,-0.0182916447812556,-0.0200489135506821,-0.0307658660112683,-0.0200489135506821,-0.023176933873767,-0.0182916447812556,-0.0182916447812556,-0.0307658660112683,-0.0296296870548981,-0.0284509360987367,-0.0336761258325442,-0.0143170270907752,-0.0339610046590358
blaCMY_AMR,-0.0088525564878355,0.0108607149796224,-0.0515576946898445,-0.0102337274193778,0.0249089743126279,0.0268614878450372,0.0187879186100362,-0.0044886475626006,-0.0738304155517302,-0.0058124780713779,-0.0604119107119665,-0.0804459968474053,-0.0871564055128251,-0.0554164986194365,-0.0424473735136173,-0.0602981373755658,-0.1345567904422326,-0.0752359597553628,-0.1245567399161719,-0.1010007841670899,-0.0968904615731964,-0.0973582606189097,-0.0859971931647887,-0.0586478720054018,-0.0950718612209396,-0.0952548089685776,-0.1296719169121435,-0.1565948688143384,-0.0437204910586579,-0.0411115874219342,-0.0428541386555899,-0.0646324423261235,-0.0445839523502316,-0.0273455913934918,-0.0228215822961274,-0.0541774838601179,-0.0140694993934375,0.0102337274193784,0.1012307367809052,0.0589924735251591,-0.0095673099750828,-0.0088525564878355,-0.0114547537227949,-0.0114547537227949,-0.0114547537227949,-0.0259422650901177,1.0,0.2703369410496285,-0.0095673099750828,-0.0135846047753877,-0.0145392940737267,-0.0145392940737267,0.1940177206770102,0.1289730581102748,-0.0095673099750828,-0.0108607149796225,-0.0125624522400764,-0.0120207337580169,0.0463284624808784,0.1908361970217639,0.1111174715677484,0.1345567904422328,0.0844729744995195,0.1111174715677484,0.0687529537025984,0.0687529537025984,-0.0558526836190263,-0.0552882649543652,0.019747725362129,-0.0960697276466667,-0.017502801623723,-0.0220649233626484,-0.0273157099650322,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0080766380817666,-0.0088525564878355,-0.0135846047753877,-0.0088525564878355,-0.0102337274193778,-0.0080766380817666,-0.0080766380817666,-0.0135846047753876,0.0757803404211713,-0.0125624522400764,-0.024801453050573,-0.019008063663799,-0.0149954116649643
astA_VIR,-0.0157774523798175,0.0193564891268669,0.0304909400600716,-0.0182390417106216,-0.0154645927101671,0.0832575065547086,0.0678311946401521,-0.0141584691357086,-0.0475809211830765,0.007446811542,-0.0615606358489751,-0.0588123125704076,-0.0322914110445533,-0.0405439696752814,-0.0424244091387289,0.0275162501113524,-0.0676080601200891,-0.1569596768968449,-0.0964527667347876,-0.1429036305997439,-0.1490353651896352,-0.1498261115329879,-0.1305747678231185,-0.0423020176163546,-0.138365569752299,-0.1813178055986707,-0.2021082507416987,-0.1591382593893527,0.0434892937563955,-0.0054109879479725,0.0045021537181777,0.0094071907267348,0.0142229988968062,-0.0349616892902662,-0.0263313490889947,0.0060765139969535,0.022540842546448,0.0182390417106225,0.1729668505532045,0.0250115432587596,-0.0170513204566663,-0.0157774523798175,-0.0204152135750023,-0.0204152135750023,-0.0204152135750023,-0.0462355538364953,0.2703369410496285,1.0,0.1911005131364627,0.1235660546270663,0.11247962129361,0.1586103716894565,0.2932900403747569,0.1918469548380875,0.0523326240743767,0.1031652305793961,0.13704483924912,0.0340521123169297,0.0106183915395607,-0.0204152135750023,-0.0170513204566662,-0.0143945732398541,-0.0214239304429391,-0.0170513204566662,-0.0250753391964074,-0.0250753391964074,0.0504767483230299,0.0523618829469375,-0.0303632178772678,0.0020747154001106,-0.0311943357278935,-0.0393251687348033,-0.0230039118118337,-0.0143945732398541,-0.0143945732398541,-0.0143945732398541,-0.0143945732398541,-0.0143945732398541,-0.0157774523798175,-0.0242111366628202,-0.0157774523798175,-0.0182390417106217,-0.0143945732398541,-0.0143945732398541,-0.0242111366628202,-0.0233170229077897,-0.0223894072027548,0.0117556053841479,0.0018618231368081,-0.0267255446248592
sfaF_VIR,-0.0073938867688189,0.0090711532762416,0.0142891610668023,-0.0085474768634137,0.0052758986437578,0.0280842549873037,0.0211754133182308,-0.0676563461817879,-0.071920349919554,-0.010133957754701,-0.0789068303424871,-0.0775141265524319,-0.0050462129092293,-0.074565438348957,-0.0635478383998272,0.0128951134015841,0.0067458194174047,-0.2171010950901311,0.0399499948006773,-0.0872106070530492,-0.1054643118379136,-0.1058996378808072,-0.0953761017373322,-0.0450709933992559,-0.2232798793272546,-0.2074043844872084,-0.2086133783590851,-0.1534238088717878,0.0286001546435114,-0.0544569085955674,-0.0557079126217741,-0.072266837849644,-0.0287842920447347,0.113749094317602,0.1231541919319731,-0.0641244003509168,-0.0117512139631068,0.0085474768634136,0.0278468666352213,-0.0234825021677131,-0.0079908675799086,-0.0073938867688189,-0.0095673099750828,-0.0095673099750828,-0.0095673099750828,-0.0216676584743165,-0.0095673099750828,0.1911005131364627,1.0,0.295348982797014,0.3708134624502517,0.3708134624502517,0.4050979611391508,0.2837204509280396,-0.0079908675799086,-0.0090711532762418,0.2100995962612969,-0.0100400313070048,0.066693207791285,-0.0095673099750828,-0.0079908675799086,-0.0067458194174048,-0.0100400313070048,-0.0079908675799086,0.0870708996504486,0.0870708996504486,-0.0466496225108779,-0.0461782052764952,-0.0288593642243479,-0.003171194534998,0.0655575901514674,0.0461461348236012,0.0304800840210831,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0073938867688189,-0.0113462172928684,-0.0073938867688189,-0.0085474768634137,-0.0067458194174048,-0.0067458194174048,-0.0113462172928684,-0.0109272031387458,-0.0104924887550231,-0.020714822414305,-0.015876032038627,-0.0125245601149146
cvaC_VIR,-0.0104985654034381,0.0128801128463112,0.0202891519319344,-0.0121365457290141,-0.0476317895243434,0.0599287126885692,0.0495310757936598,0.0128251243337155,-0.1385231073986712,-0.0143891868525871,-0.1487623772135349,-0.1283850991933247,-0.0256644945587837,-0.1423797750020206,-0.1264965278026733,0.0183097463707722,0.0095783758350304,-0.3503838039479771,0.0567249197067322,-0.1035816447863861,-0.1497485707014408,-0.1503666893007693,-0.1354243408537206,-0.1751243540785324,-0.3170346652148411,-0.2944930810519568,-0.296209729092846,-0.0571727912413945,0.2014075784983438,-0.0161070863849052,0.0016927030596409,-0.0284355358249174,0.0391489321065349,0.0036521557175498,0.0105036841232494,-0.0336235052773254,-0.0166855257889185,0.0121365457290135,0.0395397116282033,0.0035515470147081,-0.0113462172928684,-0.0104985654034381,-0.0135846047753876,-0.0135846047753876,-0.0135846047753876,-0.0307658660112683,-0.0135846047753877,0.1235660546270663,0.295348982797014,1.0,0.9343373004564074,0.8663673024087051,0.4561960098204858,0.359767852421762,0.3975807161603088,0.1676459132377046,0.2200154391651398,-0.0142558208726792,0.0615684187268035,-0.0135846047753876,-0.0113462172928684,-0.0095783758350305,-0.0142558208726792,-0.0113462172928684,-0.0166855257889185,-0.0166855257889185,-0.0662377080267868,-0.0655683436150478,-0.1013494424905163,0.0137355229462364,-0.0207572024920213,0.019677609978557,-0.0323946837281753,-0.0095783758350305,-0.0095783758350305,-0.0095783758350305,-0.0095783758350305,-0.0095783758350305,-0.0104985654034381,-0.0161104718066743,-0.0104985654034381,-0.0121365457290141,0.111245993626855,-0.0095783758350305,-0.0161104718066743,-0.0155155144263998,-0.0148982643207349,-0.0294129359478851,-0.0225423469301016,-0.0177835984816855
mchF_VIR,-0.0112363761976641,0.0137852923564322,0.0217150186790397,-0.0129894693523266,-0.0509792229220391,0.0641403406021522,0.053011985895741,-0.0056973522508909,-0.1482581368966058,-0.0179075311515991,-0.1592169949127226,-0.1398589854951256,-0.0274681258537436,-0.1352927642863723,-0.1184053735229532,0.0195965058462595,0.0102515181940735,-0.3242898721647508,0.0607113937108398,-0.1054431983137999,-0.1515323389497964,-0.1521780089353334,-0.1365540080341182,-0.1837148101313754,-0.3251786580440731,-0.2962161923115734,-0.2979719819349457,-0.0783872470705912,0.1779153586476108,-0.0254288337458679,-0.0089971034870614,-0.0403575203455032,0.0633110281897368,0.0370961990042498,0.0457963274918513,-0.0436692733695126,-0.0178581394329093,0.0129894693523259,0.0325262134365481,-0.0011347521292766,-0.0121435987703006,-0.0112363761976641,-0.0145392940737267,-0.0145392940737267,-0.0145392940737267,-0.0329280079006155,-0.0145392940737267,0.11247962129361,0.3708134624502517,0.9343373004564074,1.0,0.8726931949250286,0.4802959246117666,0.3735228023294459,0.3708134624502513,0.1552760014037046,0.2040496789930958,-0.015257681423738,0.0525987695732154,-0.0145392940737267,-0.0121435987703006,-0.0102515181940737,-0.0152576814237381,-0.0121435987703006,-0.0178581394329092,-0.0178581394329092,-0.0708927150766975,-0.0701763095436936,-0.0842414293379741,0.0147008183656232,0.0310902737012953,0.0578608042292404,0.0007624474490064,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0112363761976641,-0.0172426722114215,-0.0112363761976642,-0.0129894693523266,0.1028996138730148,-0.0102515181940737,-0.0172426722114215,-0.0166059028348979,-0.0159452740605105,-0.0314799975699541,-0.0241265621302822,-0.0190333817059413
iroBCDEN_VIR,-0.0112363761976641,0.0137852923564322,0.0217150186790396,-0.0129894693523266,-0.0509792229220391,0.0641403406021522,0.053011985895741,-0.0226931699452717,-0.1482581368966057,-0.0003577531195657,-0.1420217152517718,-0.1226996852044217,-0.0274681258537436,-0.1352927642863723,-0.1184053735229531,0.0195965058462595,0.0102515181940735,-0.4031844739339965,0.0607113937108398,-0.1244057938557725,-0.1719260373635549,-0.1726087800908603,-0.1561250499257148,-0.2097324809166209,-0.3581634662063828,-0.3227784851734729,-0.3246483745181918,-0.0783872470705913,0.1967386586339323,-0.0254288337458679,-0.0089971034870613,-0.0403575203455032,0.0258421019889743,0.0159769574047962,0.0238071174998422,-0.0257427422745429,-0.0178581394329093,0.0129894693523261,0.0667990612461806,-0.0011347521292766,-0.0121435987703006,-0.0112363761976641,-0.0145392940737267,-0.0145392940737267,-0.0145392940737267,-0.0329280079006154,-0.0145392940737267,0.1586103716894565,0.3708134624502517,0.8663673024087051,0.8726931949250286,1.0,0.536018076948147,0.4138727698431357,0.3708134624502511,0.1552760014037045,0.2040496789930958,-0.015257681423738,0.0525987695732154,-0.0145392940737267,-0.0121435987703006,-0.0102515181940737,-0.015257681423738,-0.0121435987703006,-0.0178581394329092,-0.0178581394329092,-0.0708927150766976,-0.0701763095436936,-0.1219334395256767,-0.0023792113933838,0.0310902737012952,0.0578608042292403,0.0007624474490064,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0102515181940737,-0.0112363761976641,-0.0172426722114216,-0.0112363761976642,-0.0129894693523266,0.1028996138730147,-0.0102515181940737,-0.0172426722114215,-0.0166059028348979,-0.0159452740605105,-0.0314799975699541,-0.0241265621302822,-0.0190333817059413
sslE_VIR,-0.0129101664894841,0.015838773666616,-0.0227355727541767,-0.014924403473021,-0.0585731773171559,-0.0002792527402565,-0.0108968914903906,-0.1032538791860209,-0.1554210234418737,-0.0791467563443426,-0.1377760234542666,-0.105301796315366,-0.0694745557891475,-0.1301956945710937,-0.110958309132945,0.0225156357029016,0.011778602311569,-0.3790714370258931,0.0098972207203737,-0.2518739839914665,-0.2912627591049264,-0.2922175850349292,-0.2693272253666481,-0.3520068880407167,-0.5631092558548377,-0.4318982511640175,-0.4343088749344166,-0.2151987619201865,0.0828933848822765,-0.0950850044710242,-0.0972693319786422,-0.1261822012533321,-0.0338589492371954,0.050710514105418,0.0610398157838181,-0.0648863952859292,-0.0205183191818737,0.0149244034730208,0.0786247184507513,-0.041001846803136,-0.0139525305265827,-0.0129101664894842,-0.0167050928012185,-0.0167050928012185,-0.0167050928012185,-0.0378330216687093,0.1940177206770102,0.2932900403747569,0.4050979611391508,0.4561960098204858,0.4802959246117666,0.536018076948147,1.0,0.6013598142242188,0.2374777644728568,0.1321573866256817,0.1742629466046032,0.1164905013792246,0.0621314392296946,0.0535358450248575,0.0698575678065639,0.0872738342704842,-0.017530492389968,-0.0139525305265827,-0.0205183191818737,-0.0205183191818737,-0.0452106321532981,-0.0441751092167199,-0.0998835144467664,-0.0055370944534908,0.1144674553408134,0.0805738986876637,0.0532200413164434,0.1863262708525375,0.1863262708525375,0.1863262708525375,0.1863262708525375,0.1863262708525375,0.1680370876409057,0.1586915218799474,-0.0129101664894842,-0.014924403473021,0.087273834270484,-0.0117786023115691,-0.0198111708843756,-0.0190795472254921,-0.0183205100310221,-0.0361693131813396,-0.0277204971105878,-0.021868627603683
ibeA_VIR,0.0472624288257446,0.0223924400931168,0.0007430066670036,-0.0210997276512335,-0.082809211858518,-0.0922233897407058,-0.1045425385113277,-0.1977938264017259,-0.2408263359917282,-0.2189058176559865,-0.2477274876494944,-0.2115468713846147,-0.1928760712539237,-0.0416601543268377,0.0061318540547422,-0.0062542569788857,0.0166522770129847,-0.3501646297817806,0.0697213817667009,-0.3440723776723624,-0.4117795999800033,-0.4131295076740577,-0.3807677214416898,-0.5447798528702276,-0.7961090007988604,-0.3243625729181857,-0.25890028619403,-0.1416374461049161,0.0399178477120434,-0.134428669238384,-0.137516813806115,-0.1783930651359902,-0.116861622309509,-0.0443319208437633,-0.0345080681220452,-0.1469295411080507,-0.0290082580105281,0.0210997276512332,0.0718445627993184,0.0515430504473383,-0.0197257193353554,-0.0182520525763471,-0.0236172192162629,-0.0236172192162629,-0.0236172192162629,-0.0534873273076551,0.1289730581102748,0.1918469548380875,0.2837204509280396,0.359767852421762,0.3735228023294459,0.4138727698431357,0.6013598142242188,1.0,0.1623419828226819,0.0311916374196808,0.1135540087293798,0.0237400258580429,0.0129182398620137,-0.0236172192162628,-0.0197257193353554,-0.0166522770129848,-0.0247841473656884,0.0409635147173234,-0.0290082580105281,-0.0290082580105281,0.0816748061969423,0.0839920530133746,-0.0166276949900932,0.0076390179772667,-0.0022960964792243,-0.0182773725289031,-0.0338575817831188,-0.0166522770129848,-0.0166522770129848,-0.0166522770129848,-0.0166522770129848,-0.0166522770129848,-0.0182520525763471,-0.0280085104150402,-0.0182520525763472,-0.0210997276512334,0.0550743600722132,-0.0166522770129848,-0.0280085104150402,-0.0269741601997338,-0.0259010534514858,-0.0021895297524206,-0.0391905070408695,-0.0309172884114313
ireA_VIR,-0.0073938867688189,0.0090711532762418,0.0142891610668025,-0.0085474768634137,0.0052758986437577,0.0563284430895694,0.0485916742566441,0.0345953503154628,-0.0462822114540852,-0.0101339577547009,-0.0271809719962242,-8.768566352088092e-05,-0.0050462129092293,-0.0231470220567828,-0.0124665991580908,0.0128951134015843,0.0067458194174046,-0.2171010950901314,0.0399499948006773,-0.0586895085242187,-0.0747907323409184,-0.0751702983314306,-0.0659398564265793,-0.123335864926381,-0.1736683711626933,-0.1275012119295273,-0.128366977535268,-0.0628970977232486,0.1135349188258679,0.0030271921693889,0.0011921299982681,-0.0200264630471588,0.0557496210666871,-0.0133102988290679,-0.0091391796932486,0.0167639503774539,-0.0117512139631068,0.008547476863413,0.0278468666352213,-0.0234825021677131,-0.0079908675799086,-0.0073938867688189,-0.0095673099750828,-0.0095673099750828,-0.0095673099750828,-0.0216676584743166,-0.0095673099750828,0.0523326240743767,-0.0079908675799086,0.3975807161603088,0.3708134624502513,0.3708134624502511,0.2374777644728568,0.1623419828226819,1.0,0.1180689791510844,-0.0104924887550231,-0.0100400313070048,-0.0266350053302754,-0.0095673099750828,-0.0079908675799086,-0.0067458194174048,-0.0100400313070048,-0.0079908675799086,-0.0117512139631068,-0.0117512139631068,0.0156203951415865,0.016456749038628,-0.0572051023890854,-0.0545503647075351,-0.0146187978038591,0.1107214708762794,0.0304800840210831,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0067458194174048,-0.0073938867688189,-0.0113462172928684,-0.0073938867688189,-0.0085474768634137,0.1634415675988375,-0.0067458194174048,-0.0113462172928684,-0.0109272031387458,-0.0104924887550231,-0.020714822414305,0.0582961176444823,-0.0125245601149146
