,BlaKPC_AMR,Col_PLASMID,IncB/O/K/Z_PLASMID,IncC_PLASMID,IncFIA_PLASMID,IncFIB_PLASMID,IncFII_PLASMID,IncI_PLASMID,IncN_PLASMID,IncQ1_PLASMID,IncX_PLASMID,IncY_PLASMID,aac(3)_AMR,aac(6')-Ib-cr_AMR,aac(6')_AMR,aadA_AMR,aap_VIR,aar_VIR,aatA_VIR,acrF_AMR,afaC_VIR,agg3DCB_VIR,agg5A_VIR,aggR_VIR,ampC-T32A_AMR,ant(2'')-Ia_AMR,aph(3'')-Ib_AMR,aph(3')-Ia_AMR,aph(6)-Id_AMR,astA_VIR,blaCMY_AMR,blaCTX-M-14_AMR,blaCTX-M-15_AMR,blaCTX-M-27_AMR,blaCTX-M_AMR,blaNDM_AMR,blaOXA-OH_AMR,blaTEM-CA_AMR,blaTEM-IR_AMR,ble_AMR,catA_AMR,catB_AMR,cmlA_AMR,cnf1_VIR,cvaC_VIR,dfrA_AMR,emrE_STRESS,erm(B)_AMR,fdeC_VIR,glpT-E448K_AMR,gyrA-D87N_AMR,gyrA-S83L_AMR,hlyA-alpha_VIR,ibeA_VIR,iha_VIR,ireA_VIR,iroBCDEN_VIR,iss_VIR,iucABCD_VIR,iutA_VIR,kefB_STRESS,mchF_VIR,mdtM_AMR,merCPRT_STRESS,mph(A)_AMR,nfaE_VIR,p0111_PLASMID,papA_VIR,papCFGII_VIR,papE_VIR,papH_VIR,parC-E84V_AMR,parC-S80I_AMR,parC-S80R_AMR,parE-E460D_AMR,parE-I529L_AMR,parE-L445H_AMR,psi-GI_STRESS,qacE_STRESS,qnrB_AMR,qnrS1_AMR,sat2_AMR,sat_VIR,senB_VIR,sfaF_VIR,sslE_VIR,sul_AMR,tet_AMR,trxLHR_STRESS,ymgB_STRESS
catA_AMR,0.09866166637394581,-0.06432138240874626,-0.013729355481606365,0.08447297449951922,-0.09002837602139177,0.06503849488442566,-0.042735401985326785,0.011435904718762106,0.0668286517296272,0.3395663383006134,-0.029504312838749668,-0.027224073888872147,0.07033860785601867,0.04648201915845043,-0.01004003130700483,-0.026641500244467067,0.2392868950843754,0.2636714845299249,0.2636714845299249,0.008475705230359842,0.09221956954393463,0.2636714845299249,0.2636714845299249,0.2636714845299249,-0.009289961809158087,-0.008475705230359946,0.07671008938467382,0.09025775075641979,0.08690369737232394,0.03405211231692974,-0.012020733758016978,-0.014255820872679336,0.03450780735464483,-0.04214837823823949,-0.01004003130700484,-0.014764674161482354,0.04374274836970431,0.08404479767907991,-0.010739376475258047,-0.014764674161482354,1.0,0.17149708090075047,0.10509435368111539,0.05273794878408898,-0.014255820872679287,0.050209693646996886,0.01073937647525765,-0.014764674161482354,0.016201913117018903,0.011397343526639596,-0.0869627593637097,-0.14602434941894551,0.04495640219591099,0.023740025858042982,-0.05524065878202813,-0.010040031307004826,-0.01525768142373806,-0.05944517620587557,-0.0014754857932218546,0.14922326783609774,-0.012020733758016981,-0.015257681423738081,-0.08786927932753355,0.07846584271272088,-0.04058015499649728,0.09075190586067945,-0.009289961809158094,0.10984269994088619,0.04107914339781496,0.08010747198214449,0.14178264083101424,-0.07612484144670255,-0.08742692256404515,-0.009289961809158113,-0.01073937647525808,0.025411639455847533,-0.01573633581119158,-0.012020733758016981,-0.028242998486168465,-0.00847570523035994,0.075004211783459,-0.008475705230359946,-0.055877592608017265,-0.09151309927727898,-0.010040031307004819,0.11649050137922465,0.044552470097149535,0.0055090063438631405,-0.012020733758016981,0.017953447861185783
catB_AMR,-0.019947253174310325,-0.043765544309968506,0.0710470143803406,0.18096668275705527,-0.09002837602139187,-0.025507805443438638,-0.1107270415403601,0.05265183886842306,-0.026026894261341867,0.16319158728917701,0.05359714884104617,-0.02722407388887217,0.07033860785601882,0.13840502681110853,-0.010040031307004826,0.07653588886020138,-0.009289961809158117,-0.008475705230359948,-0.008475705230359948,-0.2636714845299249,0.1673393849565677,-0.008475705230359948,-0.008475705230359948,-0.008475705230359948,-0.00928996180915811,0.2636714845299251,-0.032893484930321314,-0.011397343526639743,-0.026009729319497757,-0.021423930442939183,0.08447297449951953,-0.014255820872679332,0.09716111899443552,0.019931718482970654,-0.010040031307004824,-0.01476467416148238,0.1347317867924347,0.08404479767907994,-0.010739376475258071,-0.01476467416148238,0.17149708090075047,1.0,0.22022873866923567,-0.05303742606281747,-0.014255820872679298,0.0710438851367987,0.010739376475257897,-0.014764674161482349,-0.12830605943174553,0.011397343526640048,0.060187895094589286,0.04170605660424623,-0.05663413686740189,-0.024784147365688486,-0.023297304686068252,-0.010040031307004826,-0.015257681423738094,-0.0046252382530942715,-0.037665873443636734,-0.014255820872679322,-0.012020733758016993,-0.0152576814237381,0.03113160049794518,0.04115548239213258,0.041415901895738697,0.16543404274323328,-0.009289961809158108,-0.018367616050921527,-0.02651008073933527,-0.023155152485349825,0.05655863003878456,0.06508993795968043,0.059991230123514254,-0.009289961809158117,-0.010739376475258092,0.025411639455847474,-0.01573633581119159,-0.012020733758016993,0.07515073146112325,-0.008475705230359936,-0.013183163722259106,-0.008475705230359945,-0.02379702416011129,-0.07109205640089877,-0.010040031307004826,-0.01753049238996801,0.06565752969789158,-0.07624649956590393,-0.012020733758016993,0.017953447861185703
cmlA_AMR,0.058296117644482386,-0.023147022056782828,-0.010927203138745858,0.5938565977390735,0.026873787062272954,-0.05633460953884494,0.027832112105127583,0.07939567845681539,-0.020714822414305,-0.010492488755023167,0.0804525826146964,0.03411234861845761,-0.03716161677479332,-0.025714858213089276,0.13600782778864995,0.07733875522539027,-0.007393886768818993,-0.006745819417404848,-0.006745819417404848,-0.5038163416313224,-0.04617820527649518,-0.006745819417404848,-0.006745819417404848,-0.006745819417404848,-0.007393886768818998,0.8441911156638063,-0.0062408476201824,0.11806897915108445,-0.00015993311496192262,-0.017051320456666293,0.11111747156774841,-0.011346217292868447,-0.04614665044840153,0.04409771949740876,-0.007990867579908686,-0.011751213963106823,0.0011921299982681338,0.02251839055127044,-0.008547476863413781,-0.011751213963106823,0.10509435368111539,0.22022873866923567,1.0,-0.04221252259955411,-0.011346217292868433,0.04706847713579478,0.008547476863413119,-0.011751213963106837,-0.1678411585603033,0.009071153276242168,0.0172300061500676,-0.005938557635693551,-0.04507514711573547,-0.019725719335355434,-0.08754962565068672,-0.007990867579908663,-0.012143598770300636,-0.02861335876394487,-0.06289709772324871,0.09088551607042566,-0.00956730997508288,-0.012143598770300629,-0.024833846669010184,0.2533496340344064,-0.07192034991955414,-0.04664962251087787,-0.007393886768818981,-0.0146187978038591,-0.05696226308187542,-0.018429201229076864,-0.022814795564295894,0.02236887950567973,0.017017720316698987,-0.00739388676881899,-0.008547476863413773,0.020225140706322944,-0.012524560114914632,-0.00956730997508288,0.05040781552317017,-0.0067458194174048434,0.099803553753137,-0.006745819417404839,-0.08824377712335967,-0.012466599158090825,-0.007990867579908679,0.06985756780656394,0.042658282347959826,-0.04209342205747536,-0.00956730997508288,0.014289161066802475
cnf1_VIR,-0.03275950905763012,-0.08094246909820546,-0.03337125434567632,-0.02282158229612738,-0.008702080445608107,0.33965703243638234,-0.3607849778036292,-0.0896888980387858,-0.0027338127954351634,0.020570171773752217,-0.11211275962234855,0.10333307828997766,0.2557616968436489,0.32625811372165137,0.02393416321305683,-0.018246363671653446,0.03234692699186375,0.04254118574275461,0.04254118574275461,0.03563543654830185,-0.20797609888238333,0.04254118574275461,0.04254118574275461,0.04254118574275461,-0.03905891434267542,-0.0356354365483012,-0.12112467055328284,-0.047919235157911924,-0.09166385184650609,-0.026331349088994756,-0.0228215822961274,-0.012976703423153832,0.34415086640659703,-0.12371041783784743,-0.009139179693248624,0.028712178428008262,0.3199461525823107,-0.12885849227879612,-0.04515286439900471,0.028712178428008262,0.05273794878408898,-0.05303742606281747,-0.04221252259955411,1.0,0.010503684123249441,-0.00870270014321368,-0.047711994135903026,0.05140945107969259,0.04736409105934498,-0.039684666797442425,0.08397410750700382,0.1393983875823064,0.9291964867060933,-0.034508068122045266,0.06054291685158504,-0.009139179693248652,0.02380711749984222,0.037817181778802285,0.041996073684966585,-0.012976703423153806,-0.050540230394449936,0.04579632749185136,0.03973296284874328,-0.0763956317203104,-0.03839207195585296,-0.20352492156598784,-0.03905891434267544,0.25424045133535483,0.7022300197905179,0.3179290665413419,0.24669861714782976,0.10464402614722541,0.08283988041819991,-0.039058914342675416,-0.014197911554034865,0.03870545031107175,-0.06616218722352417,-0.050540230394449936,-0.01884298281377532,-0.03563543654830112,-0.030094993292421345,-0.03563543654830114,0.022261030015714403,-0.048257642008809165,0.12315419193197316,0.06103981578381813,-0.02322055153358259,-0.005126532815929115,-0.050540230394449936,0.0190307982818335
cvaC_VIR,-0.022542346930101653,-0.14237977500202062,-0.015515514426399887,-0.013584604775387681,-0.1035816447863861,0.2014075784983438,-0.1013494424905163,0.03953971162820338,-0.029412935947885188,0.22001543916513985,0.003551547014708186,-0.0307658660112683,-0.03362350527732542,-0.016107086384905264,-0.011346217292868424,-0.12838509919332472,-0.010498565403438184,-0.00957837583503056,-0.00957837583503056,0.009578375835030429,-0.06556834361504786,-0.00957837583503056,-0.00957837583503056,-0.00957837583503056,-0.010498565403438184,-0.009578375835030581,0.04953107579365983,0.16764591323770467,0.05992871268856923,0.12356605462706635,-0.013584604775387704,-0.016110471806674315,-0.02843553582491744,-0.04763178952434341,-0.01134621729286844,-0.016685525788918548,0.0016927030596409864,0.013735522946236405,-0.012136545729014132,-0.016685525788918548,-0.014255820872679287,-0.014255820872679298,-0.011346217292868433,0.010503684123249441,1.0,-0.025664494558783713,0.012136545729013546,-0.01668552578891857,0.018309746370772293,0.01288011284631121,-0.14974857070144082,-0.1751243540785324,0.003652155717549893,0.359767852421762,-0.2944930810519568,0.3975807161603088,0.8663673024087051,0.0567249197067322,-0.05717279124139459,-0.016110471806674336,-0.013584604775387673,0.9343373004564074,-0.31703466521484114,0.06156841872680357,-0.1385231073986712,-0.06623770802678686,-0.010498565403438185,-0.020757202492021367,0.03914893210653492,0.019677609978557036,-0.032394683728175375,-0.13542434085372065,-0.15036668930076935,-0.010498565403438182,-0.012136545729014129,-0.35038380394797713,-0.017783598481685568,-0.013584604775387673,-0.14876237721353494,0.11124599362685506,-0.014898264320734956,-0.009578375835030569,-0.296209729092846,-0.12649652780267331,0.295348982797014,0.4561960098204858,-0.014389186852587173,0.012825124333715566,-0.013584604775387673,0.02028915193193441
dfrA_AMR,-0.015777897198239417,0.13605769712235619,-0.015123366260762786,0.04387498960832914,0.15368582401951467,0.023706830543994965,0.03987272784949705,0.011683815459715096,0.05296632744279951,0.07605992643058723,-0.039010363772621647,0.036785402077679344,0.172093300355456,0.14987565842381698,0.021011132113282645,0.8848130537467902,0.011404549583819831,0.03093583855954641,0.03093583855954641,-0.00013950772743863017,0.08822783137618903,0.03093583855954641,0.03093583855954641,0.03093583855954641,-0.016724548970685524,0.03093583855954652,0.3951760529820032,0.060005008264339445,0.3599594429540057,-0.032291411044553305,-0.08715640551282516,-0.007165107868656356,0.17921429176402917,0.11028404789054982,0.047068477135794796,0.05389021489419195,0.17001256441192958,0.06488132077619381,-0.043722242414336206,0.05389021489419195,0.050209693646996886,0.0710438851367987,0.04706847713579478,-0.00870270014321368,-0.025664494558783713,1.0,-0.029442773476741714,0.018125419891131842,0.02916800896611359,0.03202177818361902,0.13333264851289311,0.11402939962116092,0.03312110294714009,-0.1928760712539237,0.10921964478106552,-0.005046212909229384,-0.027468125853743683,0.04383868799610416,0.11573582840873886,0.08533182558198057,-0.021640707952248015,-0.027468125853743683,0.12337668945554911,0.12552385183225195,0.786069448025779,0.08885590335498468,-0.01672454897068557,0.003203996261752469,0.04196966855764411,-0.018315284431939752,0.054478210393808776,0.1065269327699849,0.14136496254269346,0.06766274669283075,0.07821945073746038,-0.0025655419329189584,0.030529567272053977,-0.021640707952248015,0.8792056978656905,0.03093583855954643,0.03614259208395515,0.06173216939165405,0.10533907507609308,0.10814181874261479,-0.005046212909229395,-0.06947455578914759,0.8583457109409621,0.4645028104862585,-0.021640707952248015,0.047147071305497404
emrE_STRESS,0.016981887783269332,-0.013053157051100625,0.011688344860711481,0.010233727419377064,-0.032559168234188855,-0.04573414318394514,0.019499515354865916,0.025352920202030366,-0.03219025393475967,0.011223350152701272,0.02511819173155207,0.02317693387376775,-0.007116319238897669,-0.04935419928588192,0.008547476863413226,-0.03441438652113102,0.007908912950338857,0.007215704029436157,0.007215704029436157,-0.007215704029435386,0.04939477938380689,0.007215704029436157,0.007215704029436157,0.007215704029436157,0.007908912950339166,0.007215704029435068,-0.011653166375235426,0.009703010590251523,0.03415907399809797,0.018239041710622544,0.010233727419378412,0.012136545729014157,-0.04493514607432112,0.03588258610014519,0.008547476863413422,0.012569752716115825,-0.04692275878624978,-0.010347419017229853,0.009142857142856928,0.012569752716115825,0.01073937647525765,0.010739376475257897,0.008547476863413119,-0.047711994135903026,0.012136545729013546,-0.029442773476741714,1.0,0.012569752716116553,-0.013793331243313538,-0.00970301059025215,-0.022531444928513077,0.0011199328785508884,-0.040975919994205474,0.021099727651233236,-0.03455536907778119,0.008547476863413069,0.012989469352326134,-0.01064684731134095,-0.02955417282743059,0.012136545729014245,0.010233727419379125,0.01298946935232598,-0.026503566257962848,-0.015184926011073975,-0.015625923108735503,0.04989903350435212,0.007908912950338166,-0.05940390735598055,-0.018189399454874095,-0.040726303199138864,-0.025477298573021615,-0.027862829789910774,-0.02231182768897102,0.007908912950339013,0.009142857142857468,-0.021633936555429906,0.013396966816949091,0.010233727419379125,-0.03317068424965274,0.007215704029435703,0.011223350152701683,0.007215704029435816,-0.034363570109578,-0.0003248658231557195,0.008547476863413684,0.0149244034730208,-0.024453604115088016,-0.019915408526120122,0.010233727419379125,-0.015284482241098693
erm(B)_AMR,-0.023346982978433642,0.08190331804156135,-0.016069331748731392,-0.014069499393437561,-0.07512296060237873,0.13087903007640778,0.004802630140994323,0.0005208310761306766,-0.030462813701267917,-0.015430049257201978,0.03679471415195894,-0.03186403582151823,0.01672254966651571,0.07771539388393314,-0.011751213963106825,0.07830918929393227,-0.010873305629270523,-0.00992027042591924,-0.00992027042591924,0.009920270425919465,-0.06790876775392204,-0.00992027042591924,-0.00992027042591924,-0.00992027042591924,-0.01087330562927053,-0.00992027042591925,-0.08981330565553385,-0.013339861032019958,-0.08330589849034016,0.02254084254644801,-0.014069499393437587,-0.01668552578891858,0.1267576153286543,-0.022689692968927658,-0.011751213963106832,0.050537634408602074,0.07427240334537195,-0.06510926102229679,-0.012569752716116014,0.050537634408602074,-0.014764674161482354,-0.014764674161482349,-0.011751213963106837,0.05140945107969259,-0.01668552578891857,0.018125419891131842,0.012569752716116553,1.0,0.018963302187804957,0.013339861032020027,-0.034805845874476736,0.048814269570255905,0.04270982244379056,-0.02900825801052813,0.04750729859770078,-0.011751213963106834,-0.017858139432909308,-0.08240941919753193,0.040631570456111175,-0.01668552578891858,-0.014069499393437584,-0.017858139432909308,0.036437545589133584,-0.039168919196147546,0.12045301395742904,-0.06860202474156833,-0.010873305629270524,-0.02149811884112189,0.10960962138680401,-0.02710162377819168,-0.03355099324567267,-0.004621347862342308,0.00694994059838983,-0.010873305629270535,-0.012569752716116012,-0.01097482475309998,-0.018418373753834306,-0.014069499393437584,0.07666431800150063,-0.009920270425919234,0.06026291459896114,-0.009920270425919234,0.047243610172534756,0.07932165849851475,-0.011751213963106822,-0.020518319181873763,0.06532027904577022,-0.06691407691059814,-0.014069499393437584,0.021013361486739643
fdeC_VIR,0.025619650364375055,-0.04792731000541849,0.0176335701007681,-0.13603534264245706,-0.05359493678213272,0.05537436045659431,0.016076323089495494,-0.05880168339677798,-0.03945348032210632,0.016932057878303382,-0.09255700836669246,0.034965779419949286,0.035796260579109514,0.0878788197673495,-0.07747302257935944,0.020965746729840258,0.011931746760779597,0.010885940169094683,0.010885940169094683,0.30952356547459303,0.054865552403642236,0.010885940169094683,0.010885940169094683,0.010885940169094683,0.011931746760779675,-0.20272039692669713,0.0469397841440348,0.014638404279705027,0.038240198538357216,0.02751625011135242,-0.06029813737556587,0.018309746370772147,0.06744313498851508,-0.06768142790193,0.012895113401584422,0.018963302187805047,0.08989760416371886,0.0005112239417311602,0.013793331243313884,0.018963302187805047,0.016201913117018903,-0.12830605943174553,-0.1678411585603033,0.04736409105934498,0.018309746370772293,0.02916800896611359,-0.013793331243313538,0.018963302187804957,1.0,-0.014638404279705199,-0.03880436000668302,-0.004449927413532359,0.03287034206833947,-0.006254256978885789,0.07322871832617213,0.012895113401584354,0.01959650584625953,0.15067028164292856,0.09744107880841185,0.018309746370772283,0.015439067891325377,0.01959650584625954,0.022284124238804843,-0.07415677210939672,0.07698555858618653,0.055740803391075185,0.011931746760779665,0.023590812085231616,0.05655493062880784,0.029739779488659707,0.03681695048673549,-0.028180329867033806,-0.03848178364860794,0.011931746760779577,-0.07078660964450675,0.041830542314131594,0.02021127510520312,0.015439067891325377,0.03922547296112457,0.010885940169094731,0.016932057878303312,-0.09591722837880147,0.07405656769863676,-0.01651843446564764,0.01289511340158419,0.0225156357029016,0.05421681497286981,0.05417691025531988,0.015439067891325377,-0.02305886695372125
glpT-E448K_AMR,0.018022313422262393,-0.06776376142987987,0.012404452152531404,0.010860714979622618,0.0630263157853569,-0.011040588824405782,0.011308996386591,0.02690621207029555,0.02351526005545913,0.011910968714506791,0.026657102541479363,0.024596910059174533,-0.02243114540086541,-0.039689426486923536,0.009071153276241877,0.02614212490479119,0.008393466606275416,0.007657787004627824,0.007657787004627824,-0.007657787004628166,0.02477003677148321,0.007657787004627824,0.007657787004627824,0.007657787004627824,0.008393466606275976,0.007657787004628472,0.0693298806748909,0.01029748283752848,0.06430659644130374,0.019356489126866945,0.010860714979622476,0.01288011284631097,0.012850049177764715,0.0380809967273053,0.009071153276242376,0.013339861032019824,-0.03723793941897106,0.06840559974631945,0.009703010590252366,0.013339861032019824,0.011397343526639596,0.011397343526640048,0.009071153276242168,-0.039684666797442425,0.01288011284631121,0.03202177818361902,-0.00970301059025215,0.013339861032020027,-0.014638404279705199,1.0,0.08103276745382536,-0.03768135979225261,-0.032969133827792846,0.022392440093116816,-0.036672465387226544,0.00907115327624186,0.013785292356432244,0.10599001159537112,-0.03136486192992081,0.012880112846311294,0.010860714979622514,0.01378529235643221,-0.028127354508801,0.030235792728179205,0.020201150524020522,0.02546629087824866,0.008393466606275525,0.016595113642805515,-0.00997416110815927,0.020920645654044688,0.025899128656592888,0.07114140899909586,0.08145661384567751,0.008393466606275409,0.009703010590252302,-0.022959378258488178,0.014217755879918276,0.010860714979622514,0.027593419808137228,0.007657787004627967,0.011910968714506703,0.007657787004627851,-0.036468915513199765,-0.056720935642578636,0.009071153276241686,0.015838773666616086,0.03813917904034337,0.08325142730328533,0.010860714979622514,0.05611780612246584
gyrA-D87N_AMR,0.04777462931259129,-0.17652219263095895,-0.024836635089073415,0.03164661410158187,0.773635066751722,0.16282297298102227,-0.14355825232028893,-0.044581329724683136,0.06233566168874804,-0.10156107484956621,0.08542392196824564,0.011074486522423564,-0.011883612219814006,0.32033538939940415,0.017230006150067614,0.13011218344385417,-0.15434933875920215,-0.14082076166710575,-0.14082076166710575,-0.004187672795930913,-0.3702608629469385,-0.14082076166710575,-0.14082076166710575,-0.14082076166710575,0.04432481011014987,0.004187672795931407,0.08580129477518512,-0.08103276745382453,0.050808741382370966,-0.14903536518963525,-0.09689046157319643,0.0680182078383684,0.3664573887438539,0.13494442313235822,0.04790358564706291,0.07044607846512231,0.32789710375552994,-0.19753263491833573,-0.03488634979552041,0.07044607846512231,-0.0869627593637097,0.060187895094589286,0.0172300061500676,0.08397410750700382,-0.14974857070144082,0.13333264851289311,-0.022531444928513077,-0.034805845874476736,-0.03880436000668302,0.08103276745382536,1.0,0.692930971231048,0.07399276236394076,-0.4117795999800033,0.31694965158726807,-0.07479073234091843,-0.1719260373635549,0.41042520906175517,0.19110833336847713,-0.12797189284746008,0.057354029236537506,-0.1515323389497964,0.46440077081711695,-0.2578110716269942,0.15340372328894872,-0.37029676686857854,0.011212451965257914,-0.01483498287724994,0.16140875620110987,-0.09585147240580785,-0.12433748173965273,0.9184178620306963,0.9901867372991583,-0.15434933875920226,0.05124034229053124,0.10624546920324246,0.07508212746074035,0.057354029236537506,0.154287045843542,0.004187672795931438,0.03940580347189091,0.04043978141169082,0.23475034133209108,-0.24936258657087515,-0.10546431183791363,-0.2912627591049264,0.14268194064571946,0.1504376539265458,0.057354029236537506,0.0016009469157463746
gyrA-S83L_AMR,0.06594866794806176,-0.07951135721200527,-0.04105126922266853,0.006945631453457919,0.5527182038599984,0.08013606944696872,-0.05618995578293485,-0.027620723515543833,0.05448869524857281,-0.04633511032004692,0.026933443731276728,0.07484842643768007,-0.004738255266984566,0.22621273210516957,-0.0059385576356935825,0.12059887418028009,-0.18050474956816234,-0.2032248052312145,-0.2032248052312145,-0.02802197700997374,-0.37839346074958835,-0.2032248052312145,-0.2032248052312145,-0.2032248052312145,0.030714033719258012,-0.018227379438263618,0.1791921630815354,-0.10052275525057007,0.15856062848682792,-0.04230201761635469,-0.0586478720054018,0.04713192281883604,0.293096459840602,0.12879893798950065,0.033193878127868996,0.04881426957025585,0.23140937374240403,-0.09254354423135609,-0.07437183893482888,0.04881426957025585,-0.14602434941894551,0.04170605660424623,-0.005938557635693551,0.1393983875823064,-0.1751243540785324,0.11402939962116092,0.0011199328785508884,0.048814269570255905,-0.004449927413532359,-0.03768135979225261,0.692930971231048,1.0,0.1268152100756604,-0.5447798528702276,0.1806600500883251,-0.12333586492638104,-0.20973248091662094,-0.06347277758522185,0.08203627294345527,-0.06399621562984822,0.03974238318288799,-0.18371481013137542,0.5577019517811631,-0.3458829813552373,0.12656349894339222,-0.37311289089786837,-0.01152972293822615,-0.004638974189286145,0.1753597701772524,-0.028737738457146063,0.007873074168019798,0.6407450661587778,0.695202557413456,0.030714033719257978,0.03550602014958921,0.14171671053996532,0.05202673150346411,0.03974238318288799,0.14704703426282006,-0.018227379438263573,0.043585554323033196,0.02802197700997416,0.13914257153508924,-0.13660727630328262,-0.04507099339925596,-0.3520068880407167,0.12920046656994943,0.10935608433665452,0.03974238318288799,-0.03709172293974496
hlyA-alpha_VIR,-0.024107139837117944,-0.08357832336030163,-0.03824926073439562,-0.027345591393491846,-0.014684926094661318,0.33173582674999597,-0.38342610206497224,-0.09958506107669338,-0.014375817249212546,0.038134981894417726,-0.12099728229645307,0.08695422311721572,0.26279909266348933,0.28880062906941,0.018454549457599567,0.026344740694069155,0.129744276528505,0.1496571802657507,0.1496571802657507,0.038052038732343633,-0.22594172727623443,0.1496571802657507,0.1496571802657507,0.1496571802657507,-0.041707678237538015,-0.03805203873234293,-0.13887991771610736,-0.05116885799284633,-0.10770935575960287,-0.03496168929026626,-0.02734559139349189,-0.018899267349558928,0.3644473245871853,-0.13784441723526566,-0.013310298829067962,0.020910531566410723,0.2819643589272018,-0.11827321014746056,-0.048214886961138154,0.020910531566410723,0.04495640219591099,-0.05663413686740189,-0.04507514711573547,0.9291964867060933,0.003652155717549893,0.03312110294714009,-0.040975919994205474,0.04270982244379056,0.03287034206833947,-0.032969133827792846,0.07399276236394076,0.1268152100756604,1.0,-0.044331920843763396,0.06765925104171898,-0.013310298829067946,0.01597695740479625,0.05141978589499838,0.05600703727085166,0.048755001851767524,-0.05396759492210636,0.037096199004249854,-0.00250357913506118,-0.06789407032982332,-0.024345117937520498,-0.2219340579195954,-0.04170767823753804,0.2535757490186742,0.747805254728921,0.33763128167482537,0.35331724405386117,0.09742272150150529,0.07275312145481236,0.026873103668879194,-0.018484617976022903,0.04864652929830364,-0.0706489482017045,-0.05396759492210636,0.02516591335057572,-0.03805203873234284,-0.03485603475176192,-0.03805203873234285,0.03960318560916589,-0.08561438495996632,0.11374909431760201,0.050710514105418054,0.016868177388966434,-0.046522989224533184,-0.05396759492210636,0.008309985622250235
ibeA_VIR,-0.03919050704086959,-0.0416601543268377,-0.0269741601997338,-0.023617219216262864,-0.34407237767236243,0.039917847712043424,-0.01662769499009325,0.07184456279931842,-0.0021895297524206483,0.11355400872937985,0.051543050447338395,-0.05348732730765511,-0.14692954110805076,-0.13442866923838406,0.04096351471732347,-0.2115468713846147,-0.018252052576347176,-0.01665227701298484,-0.01665227701298484,0.016652277012984724,0.08399205301337469,-0.01665227701298484,-0.01665227701298484,-0.01665227701298484,-0.018252052576347176,-0.016652277012984818,-0.10454253851132775,0.031191637419680816,-0.09222338974070589,0.19184695483808756,0.12897305811027482,-0.028008510415040214,-0.17839306513599024,-0.08280921185851804,-0.019725719335355475,-0.029008258010528115,-0.13751681380611508,0.007639017977266752,-0.021099727651233476,-0.029008258010528115,0.023740025858042982,-0.024784147365688486,-0.019725719335355434,-0.034508068122045266,0.359767852421762,-0.1928760712539237,0.021099727651233236,-0.02900825801052813,-0.006254256978885789,0.022392440093116816,-0.4117795999800033,-0.5447798528702276,-0.044331920843763396,1.0,-0.32436257291818577,0.1623419828226819,0.4138727698431357,0.06972138176670092,-0.14163744610491613,-0.02800851041504027,-0.023617219216262916,0.37352280232944596,-0.7961090007988604,0.012918239862013754,-0.24082633599172826,0.08167480619694231,0.0472624288257446,-0.0022960964792243244,-0.11686162230950904,-0.018277372528903178,-0.03385758178311882,-0.3807677214416898,-0.4131295076740577,-0.0182520525763472,-0.021099727651233507,-0.35016462978178065,-0.03091728841143136,-0.023617219216262916,-0.24772748764949443,0.05507436007221323,-0.025901053451485818,-0.016652277012984818,-0.25890028619403,0.006131854054742298,0.2837204509280396,0.6013598142242188,-0.2189058176559865,-0.19779382640172594,-0.023617219216262916,0.0007430066670036597
iha_VIR,-0.038710186635715974,0.04874260915631168,-0.01465871061176074,-0.09525480896857777,0.2429195519447912,0.02352016954975245,0.0009529855499674255,-0.1330094099361258,-0.012917527318067354,-0.07998535950413556,-0.15017344102773103,0.05664540470170529,0.05726139695188082,0.1483872234763534,-0.047598039371846285,0.13128939799712586,-0.09949242223745854,-0.0671632613153473,-0.0671632613153473,0.11438074518593007,-0.09135591416793118,-0.0671632613153473,-0.0671632613153473,-0.0671632613153473,0.02989168503157812,-0.11438074518592967,-0.026928487768295935,-0.13969892315809654,-0.03741488925372758,-0.1813178055986707,-0.09525480896857767,0.017506405887141807,0.1979476511191536,0.03868003958760684,0.03230513318583485,0.020089687707655176,0.1620672141241064,-0.08187254341467816,0.03455536907778155,0.020089687707655176,-0.05524065878202813,-0.023297304686068252,-0.08754962565068672,0.06054291685158504,-0.2944930810519568,0.10921964478106552,-0.03455536907778119,0.04750729859770078,0.07322871832617213,-0.036672465387226544,0.31694965158726807,0.1806600500883251,0.06765925104171898,-0.32436257291818577,1.0,-0.12750121192952732,-0.32277848517347296,0.1808968362691232,0.5162027096954052,-0.039220773556330676,0.0051950273999584054,-0.2962161923115734,0.3127625284469989,-0.008841277745774135,0.1596712837267701,-0.09646832074075866,0.029891685031578026,-0.007633151497660567,0.10519958658784355,-0.015075448984967677,0.003516572266652777,0.2805792150286884,0.3185106650347254,-0.013236350724767363,0.034555369077781665,0.16515252883413406,0.05063374890901844,0.0051950273999584054,0.15806452516634792,-0.1143807451859296,0.04241857887047741,0.027271706425817763,0.6382272895633166,0.02711654710029451,-0.20740438448720844,-0.43189825116401753,0.10164911781750498,0.09317154279501139,0.0051950273999584054,0.1240819240866882
